StockCode,Recency,Frequency,Monetary,Recency_Neglog,Frequency_Neglog,Monetary_Neglog,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
72369A,622,7,-0.020615754,6.434546519,2.079441542,-0.020406125,7.611318676,2.742626507,4.97026626
72760B,500,169,0.145345918,6.216606101,5.135798437,0.135706703,9.779169766,6.584587269,6.070682942
72798C,644,4,-0.000846855,6.469250317,1.609437912,-0.000846497,7.266120355,2.151813469,5.108139244
72799C,593,21,0.125334448,6.386879319,3.091042453,0.118080278,8.085463818,4.014248619,5.946436829
72799E,494,72,0.218586116,6.204557763,4.290459441,0.197691265,9.899014466,5.521962921,6.507603125
72799F,494,29,0.110897335,6.204557763,3.401197382,0.105168099,9.899014466,4.404125556,5.855420747
72800B,497,32,0.339261535,6.210600077,3.496507561,0.292118369,9.838911626,4.523934198,7.173206081
72800C,501,36,0.147570135,6.21860012,3.610917913,0.137646781,9.759335284,4.667752507,6.084358265
72800D,501,34,0.198035218,6.21860012,3.555348061,0.180682896,9.759335284,4.59789902,6.387713601
72800E,494,132,0.471402762,6.204557763,4.890349128,0.386216206,9.899014466,6.27604784,7.836488084
72801C,503,51,-0.00145922,6.222576268,3.951243719,-0.001458156,9.719784577,5.095555424,5.103827744
72801D,496,74,-0.017180659,6.208590026,4.317488114,-0.017034741,9.858905582,5.555939025,4.994030661
72801G,498,13,0.014905627,6.212606096,2.63905733,0.01479563,9.818957778,3.446085551,5.218398327
72802A,494,68,0.341046717,6.204557763,4.234106505,0.293450441,9.899014466,5.451125065,7.182595669
72802B,494,97,0.417174984,6.204557763,4.584967479,0.348665442,9.899014466,5.892171102,7.5717982
72802C,494,113,0.321464424,6.204557763,4.736198448,0.278740534,9.899014466,6.082274375,7.078907665
72803A,498,52,0.256139343,6.212606096,3.970291914,0.228043004,9.818957778,5.119499753,6.721548127
72807A,496,121,0.429136417,6.208590026,4.804021045,0.357070357,9.858905582,6.167530045,7.631043227
72807B,497,133,0.230528942,6.210600077,4.8978398,0.207444111,9.838911626,6.285463908,6.57634952
72807C,496,179,0.199700837,6.208590026,5.192956851,0.182072223,9.858905582,6.656437642,6.397506764
75013B,503,5,-0.00307676,6.222576268,1.791759469,-0.003072036,9.719784577,2.380998833,5.092451738
75049L,499,263,-0.002175314,6.214608098,5.575949103,-0.002172952,9.799043878,7.137873959,5.098789256
77101A,502,28,-0.001107665,6.22059017,3.36729583,-0.001107052,9.739540273,4.361509973,5.106302625
78034B,594,6,0.000975629,6.388561406,1.945910149,0.000975153,8.068732124,2.574772297,5.120979788
79026B,583,15,0.019729101,6.369900983,2.772588722,0.019537005,8.254347156,3.61393976,5.251819588
79030D,501,55,1,6.21860012,4.025351691,0.693147181,9.759335284,5.188712058,10
79030G,550,100,0.004274548,6.311734809,4.615120517,0.004265438,8.832925487,5.930074656,5.14417253
79051A,503,46,0.005150624,6.222576268,3.850147602,0.005137405,9.719784577,4.968473631,5.150318897
79062D,1005,3,-0.000508555,6.913737351,1.386294361,-0.000508426,2.844812406,1.871313253,5.110522254
79063C,538,16,0.000579317,6.289715571,2.833213344,0.00057915,9.051950623,3.690147293,5.118188419
79063D,757,11,0.004166454,6.630683386,2.48490665,0.004157798,5.660347281,3.252312087,5.143413791
79066K,494,166,-0.007845902,6.204557763,5.117993812,-0.007815283,9.899014466,6.562206156,5.059017282
79071B,524,15,0.077454082,6.263398263,2.772588722,0.074600927,9.313728618,3.61393976,5.639957188
79144B,496,57,-0.002278927,6.208590026,4.060443011,-0.002276334,9.858905582,5.232823226,5.098060526
79144C,496,54,1.44E-05,6.208590026,4.007333185,1.44E-05,9.858905582,5.166062088,5.114207604
79149B,875,6,-0.000546351,6.775366091,1.945910149,-0.000546202,4.221189902,2.574772297,5.110255981
79151B,883,1,0.004340951,6.784457063,0.693147181,0.004331556,4.1307621,1,5.144638587
79157B,875,1,0,6.775366091,0.693147181,0,4.221189902,1,5.114106077
79157V,908,2,1.67E-16,6.812345094,1.098612289,2.22E-16,3.853360137,1.50968558,5.114106077
79161A,889,2,1,6.791221463,1.098612289,0.693147181,4.063476682,1.50968558,10
79190A,504,62,0.011459051,6.224558429,4.143134726,0.011393894,9.70006804,5.336769964,5.194419981
79190B,504,66,-0.004368808,6.224558429,4.204692619,-0.004359293,9.70006804,5.414150655,5.083378055
79190D,504,57,0.001645468,6.224558429,4.060443011,0.001644116,9.70006804,5.232823226,5.125695208
79191B,603,29,-0.006206428,6.403574198,3.401197382,-0.006187247,7.919400033,4.404125556,5.070493069
79191C,558,70,0.001977124,6.326149473,4.262679877,0.001975173,8.689542973,5.487042917,5.128028781
79191D,497,21,-0.004033088,6.210600077,3.091042453,-0.004024977,9.838911626,4.014248619,5.085734599
79192A,687,4,1,6.533788838,1.609437912,0.693147181,6.624156349,2.151813469,10
79302M,502,55,0.094444332,6.22059017,4.025351691,0.090246775,9.739540273,5.188712058,5.750242503
79323B,789,4,0.368026365,6.672032945,1.609437912,0.313369092,5.249043636,2.151813469,7.322999347
79323P,790,3,1,6.673297968,1.386294361,0.693147181,5.236460472,1.871313253,10
79323W,1196,1,1,7.087573706,0.693147181,0.693147181,1.115663974,1,10
81950B,1003,7,0.005745702,6.9117473,2.079441542,0.005729258,2.864607417,2.742626507,5.154490786
81950V,507,6,-0.01787913,6.230481448,1.945910149,-0.017721178,9.641151838,2.574772297,4.98919206
81952B,1008,8,0.002187,6.91671502,2.197224577,0.002184612,2.815193556,2.890684413,5.129505088
81952V,884,18,0.006809086,6.785587645,2.944438979,0.006786009,4.119516209,3.829962289,5.161939672
81953B,1016,3,0.001148005,6.924612396,1.386294361,0.001147347,2.736638442,1.871313253,5.122193556
81953P,1013,3,1,6.921658184,1.386294361,0.693147181,2.766023957,1.871313253,10
82001S,494,162,0.22240848,6.204557763,5.093750201,0.200823076,9.899014466,6.531730983,6.52967881
82011A,504,15,0.399569071,6.224558429,2.772588722,0.336164383,9.70006804,3.61393976,7.483680045
82011B,610,27,0.160188294,6.415096959,3.33220451,0.148582314,7.804783245,4.317398804,6.161441257
82011C,498,22,0.061490157,6.212606096,3.135494216,0.05967373,9.818957778,4.070126232,5.534737541
82494L,494,979,0.39698251,6.204557763,6.887552572,0.33431456,9.899014466,8.786611078,7.470640915
82613A,494,29,-0.002297365,6.204557763,3.401197382,-0.00229473,9.899014466,4.404125556,5.097930857
82613B,494,142,0.013307817,6.204557763,4.96284463,0.013220046,9.899014466,6.367177535,5.207292263
82613C,494,124,0.010187387,6.204557763,4.828313737,0.010135845,9.899014466,6.198066915,5.18555218
82613D,494,126,0.007888473,6.204557763,4.844187086,0.007857522,9.899014466,6.218020338,5.169492606
82616B,500,63,0.233363728,6.216606101,4.158883083,0.209745175,9.779169766,5.356566267,6.592569388
82616C,500,75,0.004930289,6.216606101,4.33073334,0.004918175,9.779169766,5.572588796,5.148773578
84029E,494,319,0.16771032,6.204557763,5.768320996,0.15504484,9.899014466,7.37969299,6.206994661
84029G,494,379,0.453737902,6.204557763,5.940171253,0.374138103,9.899014466,7.595715518,7.75135129
84030E,494,332,0.112343313,6.204557763,5.80814249,0.106468883,9.899014466,7.429750174,5.864589789
84031A,494,150,0.43605402,6.204557763,5.017279837,0.361899088,9.899014466,6.43560473,7.665080248
84031B,494,121,0.261889794,6.204557763,4.804021045,0.232610434,9.899014466,6.167530045,6.75374328
84032A,490,295,0.139043431,6.196444128,5.690359454,0.130188814,9.979720707,7.281692268,6.031788142
84032B,494,232,0.299859295,6.204557763,5.451038454,0.262256024,9.899014466,6.980856362,6.962710747
84078A,587,31,0.246800469,6.376726948,3.465735903,0.220580645,8.186449352,4.485253014,6.668947047
84086B,581,9,0.239327426,6.366470448,2.302585093,0.214568834,8.288470654,3.023126723,6.62657066
84086C,494,66,0.366251827,6.204557763,4.204692619,0.312071097,9.899014466,5.414150655,7.313849971
84201B,886,2,-7.79E-06,6.787844982,1.098612289,-7.79E-06,4.097062498,1.50968558,5.114051134
84201C,975,1,0,6.883462586,0.693147181,0,3.145955174,1,5.114106077
84206A,886,3,0.001179924,6.787844982,1.386294361,0.001179228,4.097062498,1.871313253,5.122418287
84206C,886,2,-0.000118633,6.787844982,1.098612289,-0.000118626,4.097062498,1.50968558,5.113269899
84247E,498,39,0.295954228,6.212606096,3.688879454,0.259247279,9.818957778,4.76575323,6.941502541
84247G,496,41,0.006696187,6.208590026,3.737669618,0.006673867,9.858905582,4.827084384,5.161149196
84247K,512,11,0.424089103,6.240275845,2.48490665,0.353532383,9.543727066,3.252312087,7.606104561
84247L,500,28,0.007117756,6.216606101,3.36729583,0.007092544,9.779169766,4.361509973,5.164100389
84247N,497,21,0.377820757,6.210600077,3.091042453,0.320503089,9.838911626,4.014248619,7.373285858
84249A,498,34,-0.001004915,6.212606096,3.555348061,-0.00100441,9.818957778,4.59789902,5.107026135
84251B,494,62,0.001445749,6.204557763,4.143134726,0.001444705,9.899014466,5.336769964,5.124289592
84251C,494,57,0.000357525,6.204557763,4.060443011,0.000357461,9.899014466,5.232823226,5.116625766
84251G,494,60,0.003338631,6.204557763,4.110873864,0.00333307,9.899014466,5.296216792,5.137600405
84279B,547,103,0.276694774,6.306275287,4.644390899,0.244274531,8.887231298,5.966868677,6.835961807
84279P,498,138,0.292435953,6.212606096,4.934473933,0.256528773,9.818957778,6.331514454,6.922340185
84313B,494,50,0.222055421,6.204557763,3.931825633,0.200534212,9.899014466,5.071146126,6.527642648
84313C,494,64,0.436915314,6.204557763,4.17438727,0.362498673,9.899014466,5.376055639,7.669306633
84341B,500,32,0.021322344,6.216606101,3.496507561,0.021098203,9.779169766,4.523934198,5.262824248
84387A,1013,1,0,6.921658184,0.693147181,0,2.766023957,1,5.114106077
84402B,1013,2,0.01553564,6.921658184,1.098612289,0.015416198,2.766023957,1.50968558,5.222772619
84406B,498,304,0.163998743,6.212606096,5.720311777,0.151861269,9.818957778,7.319343514,6.184554133
84415A,644,3,0.00680179,6.469250317,1.386294361,0.006778763,7.266120355,1.871313253,5.16188859
84415B,509,3,0.138446688,6.234410726,1.386294361,0.129664779,9.602067349,1.871313253,6.028094292
84429A,500,22,0.129078963,6.216606101,3.135494216,0.121402223,9.779169766,4.070126232,5.969852738
84459A,500,131,0.434991665,6.216606101,4.882801923,0.361159041,9.779169766,6.266560705,7.659863761
84459B,500,114,0.422299197,6.216606101,4.744932128,0.352274715,9.779169766,6.093252954,7.597239442
84507B,502,28,0.279997734,6.22059017,3.36729583,0.246858308,9.739540273,4.361509973,6.854174478
84507C,500,37,0.249546972,6.216606101,3.63758616,0.222781063,9.779169766,4.701275542,6.684457472
84508A,502,35,0.201614738,6.22059017,3.583518938,0.183666267,9.739540273,4.63331092,6.408742949
84508B,579,29,1,6.363028104,3.401197382,0.693147181,8.322711616,4.404125556,10
84508C,509,27,0.117927225,6.234410726,3.33220451,0.111476279,9.602067349,4.317398804,5.899886195
84509A,494,313,0.195669781,6.204557763,5.749392986,0.178706515,9.899014466,7.355899738,6.373782373
84509B,494,94,0.241774939,6.204557763,4.553876892,0.216541758,9.899014466,5.853089011,6.640477519
84509C,494,80,0.389628142,6.204557763,4.394449155,0.329036187,9.899014466,5.652682079,7.433434429
84509E,503,29,0.404075759,6.222576268,3.401197382,0.339379263,9.719784577,4.404125556,7.506341271
84509G,494,84,0.098481417,6.204557763,4.442651256,0.093928696,9.899014466,5.713274016,5.776195827
84510A,496,328,0.428790725,6.208590026,5.796057751,0.35682844,9.858905582,7.414559181,7.629337983
84510C,494,93,0.374269608,6.204557763,4.543294782,0.317922396,9.899014466,5.839786884,7.355094926
84510E,507,21,0.367200258,6.230481448,3.091042453,0.312765042,9.641151838,4.014248619,7.318741484
84519A,504,87,0.274930093,6.224558429,4.477336814,0.242891348,9.70006804,5.756875126,6.826211951
84519B,496,135,0.236860325,6.208590026,4.912654886,0.212576173,9.858905582,6.304087054,6.612524682
84520B,497,97,0.022815183,6.210600077,4.584967479,0.022558809,9.838911626,5.892171102,5.273119849
84531A,595,42,0.012534537,6.390240667,3.761200116,0.01245663,8.052028527,4.856663144,5.201911057
84531B,573,42,0.016139723,6.352629396,3.761200116,0.016010863,8.42614745,4.856663144,5.226964325
84534B,496,5,0.036505452,6.208590026,1.791759469,0.035854913,9.858905582,2.380998833,5.366842157
84535A,544,38,-0.025286115,6.300785795,3.663561646,-0.02497171,8.941835221,4.73392775,4.938084117
84535B,495,177,0.020976571,6.206575927,5.18178355,0.020759592,9.878939808,6.642392364,5.260437427
84536A,494,359,0.008318739,6.204557763,5.886104031,0.008284329,9.899014466,7.527750896,5.172501107
84536B,495,185,0.003474214,6.206575927,5.225746674,0.003468193,9.878939808,6.697655739,5.138552865
84558A,496,81,0.444179504,6.208590026,4.406719247,0.367541343,9.858905582,5.668106068,7.704851688
84559A,496,122,0.004754117,6.208590026,4.812184355,0.004742852,9.858905582,6.177791647,5.147537751
84559B,496,83,0.01275481,6.208590026,4.430816799,0.012674152,9.858905582,5.698397637,5.203444338
84562A,496,1,0.147527943,6.208590026,0.693147181,0.137610013,9.858905582,1,6.084099099
84563A,494,48,0.265086038,6.204557763,3.891820298,0.235140134,9.899014466,5.020857848,6.771574769
84563B,494,53,0.355357044,6.204557763,3.988984047,0.304064921,9.899014466,5.142996499,7.257415593
84569A,494,75,0.004137462,6.204557763,4.33073334,0.004128926,9.899014466,5.572588796,5.143210278
84569B,497,23,0.092158662,6.210600077,3.17805383,0.088156162,9.838911626,4.12362534,5.735506071
84569C,689,2,1,6.536691598,1.098612289,0.693147181,6.595282629,1.50968558,10
84569D,494,105,0.014680531,6.204557763,4.663439094,0.014573815,9.899014466,5.990813007,5.216834785
84575A,504,6,-0.158741555,6.224558429,1.945910149,-0.14733455,9.70006804,2.574772297,4.075566207
84595E,507,30,0.429666497,6.230481448,3.433987204,0.357441198,9.641151838,4.445343652,7.63365723
84596B,494,618,-0.002950861,6.204557763,6.428105273,-0.002946515,9.899014466,8.209067762,5.093336517
84596E,494,116,0.017380283,6.204557763,4.762173935,0.017230973,9.899014466,6.114926583,5.235564706
84596F,494,520,0.008012541,6.204557763,6.255750042,0.007980611,9.899014466,7.992410462,5.170360244
84596G,494,275,0.006305228,6.204557763,5.620400866,0.006285434,9.899014466,7.193751572,5.158411187
84596J,494,103,0.005096541,6.204557763,4.644390899,0.005083598,9.899014466,5.966868677,5.149939619
84596L,494,224,0.005814413,6.204557763,5.416100402,0.005797575,9.899014466,6.936937858,5.15497234
84597B,503,6,0.004038571,6.222576268,1.945910149,0.004030438,9.719784577,2.574772297,5.142516046
84597C,503,15,-0.00472018,6.222576268,2.772588722,-0.004709075,9.719784577,3.61393976,5.080912489
84613A,501,5,1,6.21860012,1.791759469,0.693147181,9.759335284,2.380998833,10
84613C,509,1,1,6.234410726,0.693147181,0.693147181,9.602067349,1,10
84625A,496,41,0.368792173,6.208590026,3.737669618,0.313928726,9.858905582,4.827084384,7.326944123
84625C,500,40,0.228372187,6.216606101,3.713572067,0.205689867,9.779169766,4.796792814,6.563984112
84659A,494,93,0.175537527,6.204557763,4.543294782,0.161725513,9.899014466,5.839786884,6.254085753
84660A,494,43,0.140402603,6.204557763,3.784189634,0.131381361,9.899014466,4.885561872,6.040194229
84660B,500,47,0.400332934,6.216606101,3.871201011,0.336710018,9.779169766,4.994938594,7.48752615
84660C,494,57,0.415876226,6.204557763,4.060443011,0.347748581,9.899014466,5.232823226,7.565335375
84661A,518,21,0.159889597,6.251903883,3.091042453,0.148324826,9.428063092,4.014248619,6.159626256
84661B,494,32,0.253162928,6.204557763,3.496507561,0.225670698,9.899014466,4.523934198,6.704826088
84661C,679,12,0.365236492,6.522092798,2.564949357,0.311327668,6.740496737,3.352928917,7.308609645
84663A,496,33,0.37020606,6.208590026,3.526360525,0.314961137,9.858905582,4.561460547,7.334221444
84673A,503,45,0.001848763,6.222576268,3.828641396,0.001847056,9.719784577,4.941439485,5.127125709
84673B,497,70,0.003105067,6.210600077,4.262679877,0.003100256,9.838911626,5.487042917,5.13595933
84705C,560,2,-0.000147023,6.329720906,1.098612289,-0.000147012,8.654017972,1.50968558,5.11306981
84706D,509,6,0.524789476,6.234410726,1.945910149,0.421856352,9.602067349,2.574772297,8.087710304
84706F,884,7,0.209548125,6.785587645,2.079441542,0.190246839,4.119516209,2.742626507,6.455128449
84707A,654,39,0.172090725,6.484635236,3.688879454,0.158789099,7.113086725,4.76575323,6.233387399
84707B,508,14,0.01124834,6.232448017,2.708050201,0.011185548,9.621590396,3.532812302,5.192951383
84708B,536,19,-0.030597688,6.285998095,2.995732274,-0.030138914,9.088928322,3.894439976,4.901661247
84709B,503,14,0.293879563,6.222576268,2.708050201,0.257645118,9.719784577,3.532812302,6.930209139
84711A,659,15,-0.34341925,6.492239835,2.772588722,-0.295218043,7.037443854,3.61393976,3.033156915
84711B,504,11,0.077360155,6.224558429,2.48490665,0.074513748,9.70006804,3.252312087,5.639342675
84712B,507,19,0.21815044,6.230481448,2.995732274,0.197333675,9.641151838,3.894439976,6.505082527
84732B,985,2,-0.002196917,6.893656355,1.098612289,-0.002194508,3.044557867,1.50968558,5.098637311
84732D,985,2,0.001188312,6.893656355,1.098612289,0.001187607,3.044557867,1.50968558,5.122477343
84741C,607,23,-0.00163607,6.410174882,3.17805383,-0.001634733,7.853743096,4.12362534,5.102583081
84743C,673,1,1,6.513230111,0.693147181,0.693147181,6.828653795,1,10
84745A,599,9,-0.00491689,6.396929655,2.302585093,-0.004904841,7.985493231,3.023126723,5.079532563
84745B,575,10,-0.000611814,6.356107661,2.397895273,-0.000611627,8.39154919,3.142935365,5.109794805
84750A,676,2,1,6.517671273,1.098612289,0.693147181,6.784477603,1.50968558,10
84750B,501,22,0.018230162,6.21860012,3.135494216,0.018065985,9.759335284,4.070126232,5.241450587
84751B,502,15,-0.045625571,6.22059017,2.772588722,-0.044615339,9.739540273,3.61393976,4.799619025
84760S,587,12,0.018849975,6.376726948,2.564949357,0.018674515,8.186449352,3.352928917,5.245740026
84795B,515,55,0.353485439,6.246106765,4.025351691,0.302683072,9.485726962,5.188712058,7.247675139
84795C,754,2,0.270433769,6.626717749,1.098612289,0.239358392,5.699793426,1.50968558,6.801308661
84796A,503,40,-0.061965517,6.222576268,3.713572067,-0.060121452,9.719784577,4.796792814,4.690318681
84796B,514,121,0.33312219,6.244166901,4.804021045,0.287523702,9.505022777,6.167530045,7.140818943
84798A,695,5,1,6.54534966,1.791759469,0.693147181,6.509160968,2.380998833,10
84798B,700,5,0.218449854,6.552507887,1.791759469,0.197579439,6.437958161,2.380998833,6.506814883
84800L,495,30,0.366994855,6.206575927,3.433987204,0.312614794,9.878939808,4.445343652,7.317682408
84800M,498,14,0.019211806,6.212606096,2.708050201,0.01902959,9.818957778,3.532812302,5.248242895
84800S,606,13,0.01619184,6.408528791,2.63905733,0.01606215,7.870116746,3.446085551,5.22732584
84801A,712,7,1,6.56948142,2.079441542,0.693147181,6.269122599,2.742626507,10
84801B,645,5,1,6.470799504,1.791759469,0.693147181,7.250710608,2.380998833,10
84802A,498,1,0.42,6.212606096,0.693147181,0.350656872,9.818957778,1,7.585835496
84802B,1155,1,0.21,7.052721049,0.693147181,0.19062036,1.462342988,1,6.457761339
84803A,677,2,-0.001696916,6.519147288,1.098612289,-0.001695478,6.769795696,1.50968558,5.1021549
84803B,654,5,0.034392048,6.484635236,1.791759469,0.033813861,7.113086725,2.380998833,5.352455078
84804A,498,8,1,6.212606096,2.197224577,0.693147181,9.818957778,2.890684413,10
84804B,567,5,1,6.342121419,1.791759469,0.693147181,8.530670195,2.380998833,10
84805A,817,5,1,6.706862337,1.791759469,0.693147181,4.902596041,2.380998833,10
84805B,874,3,1,6.774223886,1.386294361,0.693147181,4.232551399,1.871313253,10
84806A,498,11,-0.042250993,6.212606096,2.48490665,-0.04138279,9.818957778,3.252312087,4.822404791
84806B,626,20,0.010946005,6.440946541,3.044522438,0.010886531,7.547657725,3.95577113,5.190843652
84809A,509,8,1,6.234410726,2.197224577,0.693147181,9.602067349,2.890684413,10
84809B,1159,1,1,7.056175284,0.693147181,0.693147181,1.427983749,1,10
84846A,494,13,0.227515513,6.204557763,2.63905733,0.204992218,9.899014466,3.446085551,6.559066485
84849A,500,57,0.23384998,6.216606101,4.060443011,0.210139346,9.779169766,5.232823226,6.595347844
84849B,494,103,0.358819597,6.204557763,4.644390899,0.306616379,9.899014466,5.966868677,7.275400455
84849D,494,145,0.421148232,6.204557763,4.983606622,0.351465159,9.899014466,6.393276175,7.591532997
84856L,683,1,1,6.527957918,0.693147181,0.693147181,6.682156454,1,10
84856S,719,2,1,6.579251212,1.098612289,0.693147181,6.171942583,1.50968558,10
84857B,1013,1,0,6.921658184,0.693147181,0,2.766023957,1,5.114106077
84857C,524,13,0.153555186,6.263398263,2.63905733,0.14284864,9.313728618,3.446085551,6.121025416
84858C,644,8,0.420836234,6.469250317,2.197224577,0.351245596,7.266120355,2.890684413,7.589985326
84859A,501,33,0.138703172,6.21860012,3.526360525,0.129890046,9.759335284,4.561460547,6.029682168
84859B,687,8,0.090739555,6.533788838,2.197224577,0.086855957,6.624156349,2.890684413,5.726341115
84859C,580,21,0.188134516,6.364750757,3.091042453,0.172384444,8.305576401,4.014248619,6.329219013
84870B,494,29,0.191072405,6.204557763,3.401197382,0.174854082,9.899014466,4.404125556,6.346627135
84870C,494,33,0.121003318,6.204557763,3.526360525,0.114224104,9.899014466,4.561460547,5.919255213
84872a,496,51,-0.107931615,6.208590026,3.951243719,-0.102494867,9.858905582,5.095555424,4.391634626
84874B,548,17,-0.033246328,6.308098442,2.890371758,-0.03270562,8.869096398,3.761997666,4.883568904
84875B,508,18,0.12554489,6.232448017,2.944438979,0.118267265,9.621590396,3.829962289,5.947754874
84875D,661,7,0.00680499,6.495265556,2.079441542,0.00678194,7.007347039,2.742626507,5.161910989
84876B,504,30,0.344740548,6.224558429,3.433987204,0.296201093,9.70006804,4.445343652,7.201984615
84876D,500,18,0.315672895,6.216606101,2.944438979,0.274348242,9.779169766,3.829962289,7.047947037
84877A,576,8,0.372002277,6.357842267,2.197224577,0.316271189,8.374295083,2.890684413,7.343455805
84877B,501,19,0.204237088,6.21860012,2.995732274,0.185846245,9.759335284,3.894439976,6.424109295
84877D,501,17,0.342688667,6.21860012,2.890371758,0.294674072,9.759335284,3.761997666,7.191220859
84884A,496,103,0.342060981,6.208590026,4.644390899,0.294206478,9.858905582,5.966868677,7.187924857
84898F,494,16,0.258935747,6.204557763,2.833213344,0.230266719,9.899014466,3.690147293,6.737222772
84910A,509,18,-0.220796156,6.234410726,2.944438979,-0.199503233,9.602067349,3.829962289,3.707836729
84912A,503,83,0.332646121,6.222576268,4.430816799,0.28716653,9.719784577,5.698397637,7.138301291
84912B,497,183,0.441187055,6.210600077,5.214935758,0.365467118,9.838911626,6.684065992,7.690230771
84913A,494,154,0.438066314,6.204557763,5.043425117,0.363299374,9.899014466,6.468470375,7.67495066
84913B,494,104,0.315422459,6.204557763,4.65396035,0.274157875,9.899014466,5.978897853,7.046605169
84924A,500,33,0.330005233,6.216606101,3.526360525,0.285182877,9.779169766,4.561460547,7.124318806
84924F,1005,3,0.001695929,6.913737351,1.386294361,0.001694492,2.844812406,1.871313253,5.126050306
84925D,502,15,0.350925987,6.22059017,2.772588722,0.300790274,9.739540273,3.61393976,7.234333083
84925F,585,19,0.406104412,6.37331979,2.995732274,0.340823052,8.220340321,3.894439976,7.51651833
84926A,600,27,-0.017235218,6.398594935,3.33220451,-0.017088377,7.968928714,4.317398804,4.993652589
84926D,496,29,0.023589252,6.208590026,3.401197382,0.023315325,9.858905582,4.404125556,5.278452417
84926E,593,35,-0.014638336,6.386879319,3.583518938,-0.01453223,8.085463818,4.63331092,5.011670498
84926F,501,29,0.032005399,6.21860012,3.401197382,0.031503898,9.759335284,4.404125556,5.336172486
84927A,503,25,0.120622661,6.222576268,3.258096538,0.113884478,9.719784577,4.22424217,5.91686124
84927D,510,15,0.115328074,6.23636959,2.772588722,0.109148598,9.582582544,3.61393976,5.883478711
84927E,504,17,0.227983777,6.224558429,2.890371758,0.205373619,9.70006804,3.761997666,6.561754921
84927F,580,46,-0.085060184,6.364750757,3.850147602,-0.081635454,8.305576401,4.968473631,4.538669602
84931A,494,61,0.342366736,6.204557763,4.127134385,0.294434277,9.899014466,5.316656906,7.189530583
84931B,494,57,0.203457051,6.204557763,4.060443011,0.185198291,9.899014466,5.232823226,6.419541961
84951A,493,105,0.173890319,6.202535517,4.663439094,0.160323292,9.91912972,5.990813007,6.244201706
84951B,494,94,0.029702284,6.204557763,4.553876892,0.029269716,9.899014466,5.853089011,5.320424056
84952A,494,32,-0.007646178,6.204557763,3.496507561,-0.007617094,9.899014466,4.523934198,5.060414283
84952B,571,31,0.269708503,6.349138991,3.465735903,0.238787349,8.460866472,4.485253014,6.797283457
84952C,497,9,0.379220532,6.210600077,2.302585093,0.321518508,9.838911626,3.023126723,7.380443395
84968A,494,71,0.389090162,6.204557763,4.276666119,0.328648973,9.899014466,5.504624173,7.43070501
84968B,595,2,0.134144737,6.390240667,1.098612289,0.125878831,8.052028527,1.50968558,6.001407696
84968C,497,71,0.130855525,6.210600077,4.276666119,0.122974448,9.838911626,5.504624173,5.980935124
84968D,509,50,0.050141884,6.234410726,3.931825633,0.048925283,9.602067349,5.071146126,5.458973299
84968E,494,34,0.214717451,6.204557763,3.555348061,0.194511499,9.899014466,4.59789902,6.485189418
84968F,497,51,0.310687995,6.210600077,3.951243719,0.270552187,9.838911626,5.095555424,7.021189192
84970L,496,605,0.010874037,6.208590026,6.406879986,0.01081534,9.858905582,8.182386742,5.190341839
84970S,496,732,0.02437016,6.208590026,6.597145702,0.024077945,9.858905582,8.421558227,5.283828021
84971l,886,1,0.43,6.787844982,0.693147181,0.357674444,4.097062498,1,7.635301348
84971S,501,199,0.006386793,6.21860012,5.298317367,0.006366483,9.759335284,6.788879952,5.158982495
84984A,682,5,0.294063487,6.52649486,1.791759469,0.257787258,6.696709477,2.380998833,6.931211059
84984B,644,5,0.2340677,6.469250317,1.791759469,0.210315786,7.266120355,2.380998833,6.596591544
84984D,903,2,0.417615269,6.80682936,1.098612289,0.348976072,3.908225084,1.50968558,7.573987782
84985A,504,20,0.00461109,6.224558429,3.044522438,0.004600491,9.70006804,3.95577113,5.146534272
84989A,496,51,0.012939117,6.208590026,3.951243719,0.012856122,9.858905582,5.095555424,5.204727016
84993A,497,89,0.007149431,6.210600077,4.49980967,0.007123995,9.838911626,5.785124389,5.164322081
84993B,504,22,-0.002464139,6.224558429,3.135494216,-0.002461108,9.70006804,4.070126232,5.096758081
84997A,497,348,0.2993446,6.210600077,5.855071922,0.261859984,9.838911626,7.488742315,6.959919114
84997B,494,469,0.235135115,6.204557763,6.152732695,0.211180369,9.899014466,7.862913607,6.602685865
84997C,494,437,0.367452292,6.204557763,6.08221891,0.312949368,9.899014466,7.774275008,7.320040771
84997D,494,590,0.397617881,6.204557763,6.381816017,0.334769274,9.899014466,8.150880349,7.473846123
85014A,498,256,0.130951153,6.212606096,5.549076085,0.123059007,9.818957778,7.104093519,5.981531165
85014B,494,334,0.230191403,6.204557763,5.814130532,0.207169769,9.899014466,7.437277378,6.574415726
85017A,510,7,1,6.23636959,2.079441542,0.693147181,9.582582544,2.742626507,10
85017B,499,170,0.002577376,6.214608098,5.141663557,0.00257406,9.799043878,6.591959955,5.132250254
85017C,566,15,0.006999077,6.340359304,2.772588722,0.006974697,8.548197934,3.61393976,5.163269705
85018D,494,4,0.377511372,6.204557763,1.609437912,0.320278518,9.899014466,2.151813469,7.371702886
85019A,500,39,0.384960226,6.216606101,3.688879454,0.325671422,9.779169766,4.76575323,7.409716684
85019B,565,35,0.251092396,6.338594078,3.583518938,0.224017087,8.565756614,4.63331092,6.693170023
