StockCode,Recency,Frequency,Monetary,Recency_Scaled,Frequency_Scaled,Monetary_Scaled,Cluster
84402B,1013,2,0.01553564,2.766023957,1.50968558,5.222772619,1
84406B,498,304,0.163998743,9.818957778,7.319343514,6.184554133,0
84415A,644,3,0.00680179,7.266120355,1.871313253,5.16188859,2
84415B,509,3,0.138446688,9.602067349,1.871313253,6.0280942920000005,2
84422,500,19,0.022987266,9.779169766,3.894439976,5.274305681,2
84429A,500,22,0.12907896300000002,9.779169766,4.070126232,5.969852737999999,2
84452,602,27,0.009777967,7.9358822060000005,4.317398804,5.182694765,2
84457,498,43,0.003921157,9.818957778,4.885561872,5.141691692,2
84459A,500,131,0.434991665,9.779169766,6.266560705,7.659863761,0
84459B,500,114,0.422299197,9.779169766,6.0932529539999996,7.597239442,0
84461,611,25,0.41440258399999996,7.788516701,4.22424217,7.557995117000001,2
84462,672,7,-0.002274875,6.843422899,2.7426265069999998,5.098089026999999,2
84465,638,10,0.049217067999999996,7.359083552,3.142935365,5.4527629289999995,2
84466,535,16,0.001699866,9.107468849,3.6901472930000003,5.126078016,2
84497,509,9,0.22232116600000001,9.602067349,3.0231267230000003,6.529175306,2
84499,496,3,-0.002164966,9.858905582,1.871313253,5.098862044,2
84507B,502,28,0.279997734,9.739540273,4.361509973,6.854174477999999,2
84507C,500,37,0.249546972,9.779169766,4.701275542,6.684457472,2
84508A,502,35,0.20161473800000002,9.739540273,4.63331092,6.408742949,2
84508B,579,29,1.0,8.322711616,4.404125556,10.0,2
84508C,509,27,0.117927225,9.602067349,4.317398804,5.899886195,2
84509A,494,313,0.19566978100000001,9.899014466,7.355899738,6.373782372999999,0
84509B,494,94,0.241774939,9.899014466,5.853089011000001,6.640477519,0
84509C,494,80,0.389628142,9.899014466,5.652682079,7.433434429,0
84509E,503,29,0.404075759,9.719784577,4.404125556,7.506341271,2
84509G,494,84,0.09848141699999999,9.899014466,5.713274016000001,5.7761958270000004,0
84510A,496,328,0.428790725,9.858905582,7.414559181,7.629337982999999,0
84510C,494,93,0.374269608,9.899014466,5.839786884,7.3550949260000005,0
84510E,507,21,0.36720025799999995,9.641151837999999,4.014248619,7.318741483999999,2
84519A,504,87,0.274930093,9.70006804,5.756875126000001,6.826211951,0
84519B,496,135,0.236860325,9.858905582,6.304087054,6.612524682,0
84520B,497,97,0.022815183,9.838911626,5.892171102000001,5.2731198489999995,0
84522,556,12,1.0,8.725195304,3.352928917,10.0,2
84527,641,11,-0.035608615,7.3124933510000005,3.252312087,4.867471662,2
84531A,595,42,0.012534537,8.052028527000001,4.856663144,5.201911057,2
84531B,573,42,0.016139723,8.42614745,4.856663144,5.226964325,2
84534B,496,5,0.036505452,9.858905582,2.380998833,5.366842157,2
84535A,544,38,-0.025286115,8.941835221,4.73392775,4.938084117,2
84535B,495,177,0.020976571,9.878939808,6.642392364,5.260437427,0
84536A,494,359,0.008318739,9.899014466,7.527750896000001,5.1725011069999995,0
84536B,495,185,0.003474214,9.878939808,6.697655739,5.138552865,0
84548,665,5,1.0,6.947425233,2.380998833,10.0,2
84549,621,7,0.029351919,7.627297779,2.7426265069999998,5.3180252160000006,2
84550,886,1,0.0,4.0970624980000006,1.0,5.114106077,1
84551,568,3,-0.00062307,8.513173286,1.871313253,5.1097155139999995,2
84558A,496,81,0.444179504,9.858905582,5.668106067999999,7.704851688,0
84559A,496,122,0.004754117,9.858905582,6.177791647,5.147537751000001,0
84559B,496,83,0.01275481,9.858905582,5.698397637,5.203444338,0
84562A,496,1,0.147527943,9.858905582,1.0,6.0840990989999995,2
84563A,494,48,0.265086038,9.899014466,5.020857848,6.771574769,2
84563B,494,53,0.355357044,9.899014466,5.142996499,7.257415592999999,2
84568,500,155,0.003753522,9.779169766,6.476554257,5.140514577,0
84569A,494,75,0.004137462,9.899014466,5.572588796000001,5.143210278,0
84569B,497,23,0.09215866199999999,9.838911626,4.12362534,5.7355060710000005,2
84569C,689,2,1.0,6.595282629,1.50968558,10.0,1
84569D,494,105,0.014680531,9.899014466,5.990813007000001,5.216834785,0
84575A,504,6,-0.158741555,9.70006804,2.574772297,4.075566207,2
84576,555,24,0.252981499,8.743069504,4.174940192,6.703805503,2
84580,497,177,0.20691296,9.838911626,6.642392364,6.439754806,0
84581,504,94,0.131838537,9.70006804,5.853089011000001,5.9870597729999995,0
84584,500,31,-0.03329497,9.779169766,4.4852530139999995,4.883237072,2
84592,574,25,0.100322189,8.408833277000001,4.22424217,5.7879980060000005,2
84593,1149,1,0.438590273,1.51410541,1.0,7.677518441,1
84595E,507,30,0.42966649700000004,9.641151837999999,4.445343652,7.63365723,2
84596B,494,618,-0.002950861,9.899014466,8.209067762,5.093336517,0
84596E,494,116,0.017380283,9.899014466,6.114926583,5.235564706,0
84596F,494,520,0.008012541,9.899014466,7.9924104620000005,5.170360243999999,0
84596G,494,275,0.006305228,9.899014466,7.193751572,5.158411187,0
84596J,494,103,0.005096541,9.899014466,5.966868677000001,5.1499396189999995,0
84596L,494,224,0.005814413,9.899014466,6.936937857999999,5.15497234,0
84597B,503,6,0.0040385709999999995,9.719784577,2.574772297,5.142516046,2
84597C,503,15,-0.00472018,9.719784577,3.61393976,5.080912489,2
84598,497,105,1.0,9.838911626,5.990813007000001,10.0,0
84600,500,21,0.060590927,9.779169766,4.014248619,5.528763646,2
84609,507,21,0.376638453,9.641151837999999,4.014248619,7.367234662,2
84613A,501,5,1.0,9.759335284,2.380998833,10.0,2
84613C,509,1,1.0,9.602067349,1.0,10.0,2
84616,503,10,0.059106878,9.719784577,3.142935365,5.518893515,2
84617,659,4,0.309269145,7.037443854,2.151813469,7.0135545089999995,2
84620,502,1,0.41050294299999995,9.739540273,1.0,7.5385339170000005,2
84625A,496,41,0.36879217299999995,9.858905582,4.827084384,7.326944123,2
84625C,500,40,0.228372187,9.779169766,4.796792814,6.563984112000001,2
84629,617,10,0.22533347199999998,7.691472129,3.142935365,6.546525239,2
84631,500,38,0.289044139,9.779169766,4.73392775,6.903817156000001,2
84632,660,7,0.228121574,7.022384063,2.7426265069999998,6.562545861,2
84637,507,104,0.306629977,9.641151837999999,5.978897852999999,6.999331392,0
84638,493,51,0.11858628199999999,9.91912972,5.095555424,5.904040515,0
84658,510,20,0.475873914,9.582582544,3.95577113,7.857874961,2
84659A,494,93,0.175537527,9.899014466,5.839786884,6.254085752999999,0
84660A,494,43,0.14040260300000001,9.899014466,4.885561872,6.040194229,2
84660B,500,47,0.400332934,9.779169766,4.994938594,7.48752615,2
84660C,494,57,0.415876226,9.899014466,5.232823226,7.565335375,2
84661A,518,21,0.159889597,9.428063092,4.014248619,6.159626256,2
84661B,494,32,0.253162928,9.899014466,4.523934198,6.704826088,2
84661C,679,12,0.365236492,6.740496737000001,3.352928917,7.308609645,1
84663A,496,33,0.37020606,9.858905582,4.561460547,7.334221444,2
84665,503,21,0.375150162,9.719784577,4.014248619,7.359609985,2
84666,503,6,0.285347299,9.719784577,2.574772297,6.883572752,2
84673A,503,45,0.0018487629999999998,9.719784577,4.941439485,5.1271257089999995,2
84673B,497,70,0.003105067,9.838911626,5.487042917,5.13595933,0
84674,494,49,0.436037674,9.899014466,5.046253445,7.665000015,2
84675,751,2,0.239456041,5.739396622,1.50968558,6.627302139,1
84678,508,18,0.22137137,9.621590396,3.8299622889999996,6.523695918,2
84679,669,3,0.278041643,6.887862242000001,1.871313253,6.843394185,2
84683,496,16,-0.026984607999999997,9.858905582,3.6901472930000003,4.926416614,2
84685,497,25,0.197101809,9.838911626,4.22424217,6.382219586000001,2
84686,585,12,0.19951849,8.220340321,3.352928917,6.396435304,2
84687,516,39,0.09073082699999999,9.466468505,4.76575323,5.726284711,2
84688,500,23,0.15078071099999998,9.779169766,4.12362534,6.1040514329999995,2
84689,692,4,0.31944957,6.552128593,2.151813469,7.068151979,1
84691,710,5,-0.019454253,6.2970635999999995,2.380998833,4.978292703999999,1
84692,494,630,-0.00138625,9.899014466,8.233203657999999,5.10434137,0
84705C,560,2,-0.000147023,8.654017972,1.50968558,5.11306981,2
84706D,509,6,0.524789476,9.602067349,2.574772297,8.087710304,2
84706F,884,7,0.209548125,4.1195162089999995,2.7426265069999998,6.455128449,1
84707A,654,39,0.172090725,7.113086725,4.76575323,6.233387399,2
84707B,508,14,0.01124834,9.621590396,3.532812302,5.1929513830000005,2
84708B,536,19,-0.030597687999999998,9.088928322000001,3.894439976,4.901661247,2
84709B,503,14,0.293879563,9.719784577,3.532812302,6.930209139,2
84711A,659,15,-0.34341925,7.037443854,3.61393976,3.033156915,2
84711B,504,11,0.077360155,9.70006804,3.252312087,5.639342675,2
84712B,507,19,0.21815044,9.641151837999999,3.894439976,6.505082527000001,2
84715,686,5,0.212115185,6.638624701,2.380998833,6.470072592,1
84723,606,5,0.16520343,7.870116746,2.380998833,6.191845612000001,2
84725,510,21,-0.014799303,9.582582544,4.014248619,5.0105523210000005,2
84731,693,3,-0.001341884,6.5377854189999995,1.871313253,5.104653675,1
84732B,985,2,-0.002196917,3.044557867,1.50968558,5.098637311,1
84732D,985,2,0.001188312,3.044557867,1.50968558,5.122477343,1
84741C,607,23,-0.00163607,7.8537430960000005,4.12362534,5.102583081000001,2
84743C,673,1,1.0,6.828653795,1.0,10.0,1
84744,500,16,-0.012284179,9.779169766,3.6901472930000003,5.028044207,2
84745A,599,9,-0.00491689,7.985493231,3.0231267230000003,5.079532563,2
84745B,575,10,-0.000611814,8.39154919,3.142935365,5.109794805,2
84746,635,7,0.335437052,7.405893001,2.7426265069999998,7.153048114,2
84748,494,77,0.432700171,9.899014466,5.605241003,7.648598667999999,0
84750A,676,2,1.0,6.784477602999999,1.50968558,10.0,1
84750B,501,22,0.018230162,9.759335284,4.070126232,5.241450587,2
84751B,502,15,-0.045625571,9.739540273,3.61393976,4.799619025,2
84754,498,58,0.021513465,9.818957778,5.254311601,5.264143186,0
84755,494,757,0.015867887,9.899014466,8.463716413,5.22507837,0
84760S,587,12,0.018849975,8.186449352,3.352928917,5.245740026,2
84763,502,81,0.007418244,9.739540273,5.668106067999999,5.166203208,0
84766,497,21,0.46104487299999997,9.838911626,4.014248619,7.786692438999999,2
84789,505,77,0.261104772,9.680390507,5.605241003,6.74935682,0
84792,500,272,0.146389014,9.779169766,7.180013301000001,6.077099594,0
84795B,515,55,0.353485439,9.485726962000001,5.188712058,7.247675139,2
84795C,754,2,0.270433769,5.699793426,1.50968558,6.801308661,1
84796A,503,40,-0.061965517000000005,9.719784577,4.796792814,4.690318681,2
84796B,514,121,0.33312219,9.505022777,6.167530045,7.140818942999999,0
84798A,695,5,1.0,6.509160968,2.380998833,10.0,1
84798B,700,5,0.218449854,6.437958161,2.380998833,6.506814883,1
84799,501,16,0.025369077,9.759335284,3.6901472930000003,5.290698381,2
84800L,495,30,0.366994855,9.878939808,4.445343652,7.317682408,2
84800M,498,14,0.019211806,9.818957778,3.532812302,5.248242895,2
84800S,606,13,0.01619184,7.870116746,3.4460855510000004,5.22732584,2
84801A,712,7,1.0,6.269122599,2.7426265069999998,10.0,1
84801B,645,5,1.0,7.2507106079999994,2.380998833,10.0,2
84802A,498,1,0.42,9.818957778,1.0,7.5858354960000005,2
84802B,1155,1,0.21,1.462342988,1.0,6.457761339,1
84803A,677,2,-0.0016969160000000001,6.769795696,1.50968558,5.1021549,1
84803B,654,5,0.034392048,7.113086725,2.380998833,5.352455078,2
84804A,498,8,1.0,9.818957778,2.8906844130000002,10.0,2
84804B,567,5,1.0,8.530670195,2.380998833,10.0,2
84805A,817,5,1.0,4.902596041000001,2.380998833,10.0,1
84805B,874,3,1.0,4.232551399,1.871313253,10.0,1
84806A,498,11,-0.042250993,9.818957778,3.252312087,4.822404791,2
84806B,626,20,0.010946005,7.547657725,3.95577113,5.190843652,2
84809A,509,8,1.0,9.602067349,2.8906844130000002,10.0,2
84809B,1159,1,1.0,1.427983749,1.0,10.0,1
84813,501,43,0.101415962,9.759335284,4.885561872,5.795001431,2
84816,504,13,-0.09681162,9.70006804,3.4460855510000004,4.462739409,2
84817,498,73,0.019454271000000002,9.818957778,5.539065761,5.249919575,0
84818,497,110,0.032073651,9.838911626,6.04875134,5.336638648,0
84819,500,72,-0.007064147,9.779169766,5.521962921,5.064486982,0
84820,501,37,0.088699173,9.759335284,4.701275542,5.71314289,2
84821,495,52,0.016888969,9.878939808,5.119499753,5.232159846,0
84823,495,29,0.46436902700000005,9.878939808,4.404125556,7.802711702000001,2
84824,516,2,0.09680985,9.466468505,1.50968558,5.765461369,2
84826,495,35,-0.006294086999999999,9.878939808,4.63331092,5.06987901,2
84827,502,11,-0.005686916,9.739540273,3.252312087,5.074133382,2
84828,497,226,-0.0051035690000000005,9.838911626,6.948062172,5.078223246,0
84832,496,275,0.003644915,9.858905582,7.193751572,5.139751846,0
84836,496,538,-0.008721374,9.858905582,8.035106467,5.052896901,0
84839,1114,1,1.0,1.821542367,1.0,10.0,1
84840,509,7,1.0,9.602067349,2.7426265069999998,10.0,2
84842,654,8,0.283381399,7.113086725,2.8906844130000002,6.872783491,2
84843,501,53,0.386817201,9.759335284,5.142996499,7.419161562999999,2
84846A,494,13,0.227515513,9.899014466,3.4460855510000004,6.559066485,2
84847,646,12,0.136333218,7.235324696,3.352928917,6.014996282999999,2
84849A,500,57,0.23384998,9.779169766,5.232823226,6.595347844,0
84849B,494,103,0.35881959700000005,9.899014466,5.966868677000001,7.275400455,0
84849D,494,145,0.421148232,9.899014466,6.393276175,7.591532997000001,0
84856L,683,1,1.0,6.682156453999999,1.0,10.0,1
84856S,719,2,1.0,6.171942583,1.50968558,10.0,1
84857B,1013,1,0.0,2.766023957,1.0,5.114106077,1
84857C,524,13,0.15355518599999998,9.313728617999999,3.4460855510000004,6.121025416,2
84858C,644,8,0.420836234,7.266120355,2.8906844130000002,7.589985326,2
84859A,501,33,0.13870317199999999,9.759335284,4.561460547,6.029682168,2
84859B,687,8,0.090739555,6.624156349,2.8906844130000002,5.726341115,1
84859C,580,21,0.188134516,8.305576401,4.014248619,6.3292190129999994,2
84865,505,15,-0.0027104790000000004,9.680390507,3.61393976,5.095026151,2
84870B,494,29,0.191072405,9.899014466,4.404125556,6.346627135,2
84870C,494,33,0.12100331800000001,9.899014466,4.561460547,5.919255213,2
84872a,496,51,-0.107931615,9.858905582,5.095555424,4.391634626,0
84874B,548,17,-0.033246328,8.869096398,3.761997666,4.883568904,2
84875B,508,18,0.12554489,9.621590396,3.8299622889999996,5.947754874,2
84875D,661,7,0.00680499,7.007347039,2.7426265069999998,5.161910989,2
84876B,504,30,0.344740548,9.70006804,4.445343652,7.201984615,2
84876D,500,18,0.315672895,9.779169766,3.8299622889999996,7.047947037,2
84877A,576,8,0.37200227700000005,8.374295083,2.8906844130000002,7.343455805,2
84877B,501,19,0.204237088,9.759335284,3.894439976,6.424109295,2
84877D,501,17,0.342688667,9.759335284,3.761997666,7.1912208589999995,2
84879,493,1605,-0.004765879000000001,9.91912972,9.407524794,5.080591883,0
84880,496,83,0.198969093,9.858905582,5.698397637,6.393206085,0
84881,500,8,1.0,9.779169766,2.8906844130000002,10.0,2
84882,505,22,0.127483108,9.680390507,4.070126232,5.959882745,2
84884A,496,103,0.34206098100000004,9.858905582,5.966868677000001,7.1879248570000005,0
84898F,494,16,0.258935747,9.899014466,3.6901472930000003,6.737222772000001,2
84905,516,32,0.121754541,9.466468505,4.523934198,5.923977317,2
84906,500,17,0.22052319,9.779169766,3.761997666,6.5187991489999995,2
84907,504,26,0.369679475,9.70006804,4.271683246,7.331511972,2
84910A,509,18,-0.22079615600000002,9.602067349,3.8299622889999996,3.707836729,2
84912A,503,83,0.332646121,9.719784577,5.698397637,7.138301291,0
84912B,497,183,0.441187055,9.838911626,6.684065992000001,7.690230771,0
84913A,494,154,0.438066314,9.899014466,6.468470375,7.67495066,0
84913B,494,104,0.315422459,9.899014466,5.978897852999999,7.046605168999999,0
84915,496,25,0.18840415300000002,9.858905582,4.22424217,6.33081851,2
84916,496,38,0.329031445,9.858905582,4.73392775,7.119155965,2
84917,500,33,0.36444027,9.779169766,4.561460547,7.304497467999999,2
84919,520,35,0.34641770299999997,9.389805392000001,4.63331092,7.210770441,2
84920,496,47,0.44320282200000005,9.858905582,4.994938594,7.700083011,2
84921,675,6,1.0,6.799181212000001,2.574772297,10.0,1
84922,505,8,0.13269214099999999,9.680390507,2.8906844130000002,5.99237384,2
84923,494,91,0.25414748600000003,9.899014466,5.812752739,6.7103619089999995,0
84924A,500,33,0.330005233,9.779169766,4.561460547,7.124318806000001,2
84924F,1005,3,0.0016959289999999999,2.8448124060000004,1.871313253,5.126050306000001,1
84925D,502,15,0.35092598700000005,9.739540273,3.61393976,7.234333082999999,2
84925F,585,19,0.406104412,8.220340321,3.894439976,7.51651833,2
84926A,600,27,-0.017235218,7.968928714,4.317398804,4.993652589,2
84926D,496,29,0.023589252,9.858905582,4.404125556,5.278452417,2
84926E,593,35,-0.014638336000000002,8.085463818,4.63331092,5.011670498,2
84926F,501,29,0.032005399,9.759335284,4.404125556,5.336172486000001,2
84927A,503,25,0.12062266099999999,9.719784577,4.22424217,5.91686124,2
84927D,510,15,0.115328074,9.582582544,3.61393976,5.883478711,2
84927E,504,17,0.227983777,9.70006804,3.761997666,6.561754921,2
84927F,580,46,-0.085060184,8.305576401,4.968473631,4.538669602,2
84929,502,67,0.005311765,9.739540273,5.4327738,5.151448845,0
84931A,494,61,0.342366736,9.899014466,5.316656906,7.189530583,0
84931B,494,57,0.20345705100000003,9.899014466,5.232823226,6.419541961,0
84944,503,93,-0.006661135,9.719784577,5.839786884,5.067308391,0
84945,494,370,-0.000756397,9.899014466,7.565585304,5.108776361,0
84946,494,969,0.007779388000000001,9.899014466,8.773718254,5.168729661,0
84947,496,362,-0.007709791,9.858905582,7.538182817,5.059969304,0
84949,494,329,-0.009760378,9.899014466,7.418374175,5.0456401710000005,0
84950,497,131,0.000536918,9.838911626,6.266560705,5.117889715,0
84951A,493,105,0.173890319,9.91912972,5.990813007000001,6.244201706,0
84951B,494,94,0.029702284,9.899014466,5.853089011000001,5.320424056,0
84952A,494,32,-0.007646178000000001,9.899014466,4.523934198,5.060414283,2
84952B,571,31,0.269708503,8.460866472000001,4.4852530139999995,6.797283457000001,2
84952C,497,9,0.37922053200000005,9.838911626,3.0231267230000003,7.380443395,2
84968A,494,71,0.389090162,9.899014466,5.504624173,7.43070501,0
84968B,595,2,0.134144737,8.052028527000001,1.50968558,6.001407696,2
84968C,497,71,0.130855525,9.838911626,5.504624173,5.980935124,0
84968D,509,50,0.050141884000000005,9.602067349,5.071146126,5.458973299,0
84968E,494,34,0.214717451,9.899014466,4.59789902,6.485189417999999,2
84968F,497,51,0.310687995,9.838911626,5.095555424,7.0211891920000005,2
84969,494,250,0.131758996,9.899014466,7.074398296,5.986564395,0
84970L,496,605,0.010874037,9.858905582,8.182386742,5.190341838999999,0
84970S,496,732,0.02437016,9.858905582,8.421558227,5.283828021000001,0
84971S,501,199,0.006386793000000001,9.759335284,6.788879952,5.158982495,0
84971l,886,1,0.43,4.0970624980000006,1.0,7.635301348,1
84974,602,31,0.132397125,7.9358822060000005,4.4852530139999995,5.990537689,2
84975,509,1,0.18847632,9.602067349,1.0,6.331246545,2
84976,598,38,0.011784696,8.002085377,4.73392775,5.196689032,2
84977,673,2,-0.0010065410000000001,6.828653795,1.50968558,5.107014682,2
84978,496,884,0.006421378,9.858905582,8.658437157,5.159224728,0
84984A,682,5,0.294063487,6.696709477000001,2.380998833,6.931211059,1
84984B,644,5,0.23406770000000002,7.266120355,2.380998833,6.596591544,2
84984D,903,2,0.417615269,3.9082250839999997,1.50968558,7.573987782000001,1
84985A,504,20,0.00461109,9.70006804,3.95577113,5.146534272,2
84987,494,397,0.017218211,9.899014466,7.653892244,5.2344417110000006,0
84988,494,631,-0.00662564,9.899014466,8.23519422,5.0675569419999995,0
84989A,496,51,0.012939117,9.858905582,5.095555424,5.2047270160000005,0
84990,586,4,1.0,8.203380402999999,2.151813469,10.0,2
84991,494,979,0.001547535,9.899014466,8.786611078,5.125005995,0
84992,496,728,-0.005652541999999999,9.858905582,8.414679745,5.074374318,0
84993A,497,89,0.0071494309999999995,9.838911626,5.785124389,5.164322081,0
84993B,504,22,-0.0024641389999999997,9.70006804,4.070126232,5.096758081,2
84997A,497,348,0.2993446,9.838911626,7.488742315,6.959919114,0
84997B,494,469,0.235135115,9.899014466,7.862913607,6.602685865,0
84997C,494,437,0.367452292,9.899014466,7.774275007999999,7.320040771,0
84997D,494,590,0.397617881,9.899014466,8.150880349,7.4738461229999995,0
85006,504,15,-0.00082922,9.70006804,3.61393976,5.108263443999999,2
85008,507,7,1.0,9.641151837999999,2.7426265069999998,10.0,2
85014A,498,256,0.13095115300000001,9.818957778,7.104093519,5.981531165,0
85014B,494,334,0.23019140300000002,9.899014466,7.437277377999999,6.574415726000001,0
85015,500,141,0.016846488,9.779169766,6.3583561710000005,5.231865373,0
85016,500,59,-0.018265204,9.779169766,5.275438809,4.9865189910000005,0
85017A,510,7,1.0,9.582582544,2.7426265069999998,10.0,2
85017B,499,170,0.002577376,9.799043877999999,6.591959955,5.132250254,0
85017C,566,15,0.006999076999999999,8.548197934,3.61393976,5.163269705,2
85018D,494,4,0.377511372,9.899014466,2.151813469,7.3717028860000005,2
85019A,500,39,0.384960226,9.779169766,4.76575323,7.409716684,2
85019B,565,35,0.251092396,8.565756614,4.63331092,6.6931700229999995,2
85019C,500,18,0.46657729299999995,9.779169766,3.8299622889999996,7.8133333579999995,2
85020,500,24,0.37094614200000003,9.779169766,4.174940192,7.338027674,2
85023B,498,15,0.19903244,9.818957778,3.61393976,6.393578496,2
85024B,636,13,-0.020913024,7.390265362999999,3.4460855510000004,4.968213471,2
85024C,502,7,0.026229274,9.739540273,2.7426265069999998,5.296609286,2
85025B,574,43,0.100878549,8.408833277000001,4.885561872,5.791561249,2
85025C,501,44,0.166146016,9.759335284,4.913811135,6.197545445,2
85026B,497,9,-0.014748654,9.838911626,3.0231267230000003,5.010904139,2
85027L,501,28,0.14996098,9.759335284,4.361509973,6.0990285570000005,2
85028L,637,7,0.343204058,7.374662239,2.7426265069999998,7.1939260460000005,2
85028S,582,15,0.315132429,8.271394272,3.61393976,7.045050838,2
85030,604,11,0.248039646,7.9029451239999995,3.252312087,6.67594932,2
85031A,501,10,0.188597332,9.759335284,3.142935365,6.331964231000001,2
85031B,501,1,0.536451546,9.759335284,1.0,8.141417046,2
85031C,501,1,0.507615543,9.759335284,1.0,8.007867501,2
85032A,508,125,-0.097270725,9.621590396,6.208083217,4.45978951,0
85032B,504,123,-0.045043208,9.70006804,6.187970159,4.80354599,0
85032C,508,127,-0.02895986,9.621590396,6.227879521,4.912872211,0
85032D,494,85,0.007751411999999999,9.899014466,5.727976397999999,5.168533978999999,0
85034A,500,69,-0.027777606,9.779169766,5.469212272999999,4.9209758589999995,0
85034B,494,116,0.067704526,9.899014466,6.114926583,5.5758839060000005,0
85034C,494,145,0.352370266,9.899014466,6.393276175,7.2418650079999995,0
85035A,494,74,0.119829194,9.899014466,5.555939025,5.9118684660000005,0
85035B,494,72,0.15985553,9.899014466,5.521962921,6.1594192229999996,0
85035C,494,125,0.326171222,9.899014466,6.208083217,7.103969697999999,0
85036A,493,64,0.239471016,9.91912972,5.376055639,6.627387304,0
85036B,494,49,0.07459640299999999,9.899014466,5.046253445,5.621237016,0
85036C,494,85,0.368470394,9.899014466,5.727976397999999,7.325286863,0
85038,497,154,0.282516997,9.838911626,6.468470375,6.86803424,0
85039A,497,206,0.378710345,9.838911626,6.832123898,7.377835472,0
85039B,494,201,0.012998606999999999,9.899014466,6.801387909,5.205140985,0
85039C,494,78,0.024937442,9.899014466,5.621254459,5.287730504,0
85040A,496,222,0.423532973,9.858905582,6.9257142179999995,7.603351332999999,0
85040B,501,54,0.00341585,9.759335284,5.166062088,5.138142878,0
85042,1209,2,1.0,1.008217258,1.50968558,10.0,1
85045,494,9,0.070659371,9.899014466,3.0231267230000003,5.595364484,2
85047,510,5,1.0,9.582582544,2.380998833,10.0,2
85048,496,234,0.498044507,9.858905582,6.991600353,7.9629754870000005,0
85049A,494,294,0.029931162999999997,9.899014466,7.277438323999999,5.321990678,0
85049B,497,18,-0.012368648999999999,9.838911626,3.8299622889999996,5.027456037,2
85049C,498,256,0.010869986000000002,9.818957778,7.104093519,5.190313589,0
85049D,501,150,0.003132163,9.759335284,6.43560473,5.136149735,0
85049E,496,422,0.019212583999999998,9.858905582,7.730471297,5.2482482710000005,0
85049F,520,102,0.005979458000000001,9.389805392000001,5.954723275,5.156128900000001,0
85049G,495,323,0.012863066999999999,9.878939808,7.3953085860000005,5.204197774,0
85049H,494,185,-0.002588617,9.899014466,6.697655739,5.0958828689999995,0
85053,500,354,0.258859386,9.779169766,7.51016964,6.7367952110000004,0
85054,495,139,0.188517125,9.878939808,6.3405255270000005,6.331488552000001,0
85055,500,16,0.367563624,9.779169766,3.6901472930000003,7.320614634,2
85059,494,156,0.282241947,9.899014466,6.484586483999999,6.866522371,0
85061W,500,196,0.010296378,9.779169766,6.769881515,5.186312656,0
85062,494,186,-0.013549317,9.899014466,6.704395912000001,5.01924015,0
85063,1121,2,1.0,1.759290105,1.50968558,10.0,1
85064,494,24,0.062886681,9.899014466,4.174940192,5.544005097,2
85066,496,633,0.21443331,9.858905582,8.239165911,6.483540388,0
85067,509,5,-0.024522284,9.602067349,2.380998833,4.9433374180000005,2
85068,509,1,1.0,9.602067349,1.0,10.0,2
85071A,494,114,-0.013984748,9.899014466,6.0932529539999996,5.016212541,0
85071B,494,119,-0.044792092,9.899014466,6.146752062999999,4.805239983,0
85071C,494,105,0.001611845,9.899014466,5.990813007000001,5.125458591,0
85071D,494,85,-0.016245651,9.899014466,5.727976397999999,5.00051306,0
85078,495,126,0.0018220620000000002,9.878939808,6.218020338,5.126937842,0
85084,496,7,0.006054693000000001,9.858905582,2.7426265069999998,5.156656042,2
85086A,507,54,-0.005239624,9.641151837999999,5.166062088,5.077269149,0
85087,494,153,0.35452332799999997,9.899014466,6.46033417,7.253078321,0
85088,494,67,0.398827865,9.899014466,5.4327738,7.47994601,0
85089,687,6,0.23999876399999998,6.624156349,2.574772297,6.630387959,1
85092,726,2,0.26729437300000003,6.075702816000001,1.50968558,6.7838685320000005,1
85093,500,122,-0.0023959429999999998,9.779169766,6.177791647,5.097237622,0
85094,494,114,-0.001850203,9.899014466,6.0932529539999996,5.101076313,0
85095,511,61,0.054369306,9.563135832,5.316656906,5.487292009,0
85096,507,15,0.154680332,9.641151837999999,3.61393976,6.127897325,2
85099B,494,2305,0.444040793,9.899014466,9.862281147000001,7.704174624,0
85099C,494,1071,0.282383905,9.899014466,8.899403669,6.867302714,0
85099F,491,900,0.135233372,9.959482674,8.6809603,6.008170459,0
85103,494,39,0.248395487,9.899014466,4.76575323,6.677958804,2
85104,494,19,0.23623497699999998,9.899014466,3.894439976,6.608959929,2
85106,638,23,-0.011855737,7.359083552,4.12362534,5.031028216,2
85107,508,24,0.34501233299999995,9.621590396,4.174940192,7.203409111,2
85109,498,1,0.0,9.818957778,1.0,5.114106077,2
85111,504,50,0.006838187,9.70006804,5.071146126,5.162143406,0
85114A,496,79,0.238641192,9.858905582,5.637066483,6.6226665239999996,0
85114B,489,86,0.19845771,10.0,5.742508806,6.390198975,0
85114C,496,111,0.40426706100000004,9.858905582,6.060025311,7.507301598,0
85116,500,97,-0.027535729,9.779169766,5.892171102000001,4.922634931,0
85118,494,16,0.020312188000000002,9.899014466,3.6901472930000003,5.255849013,2
85119,510,1,0.114417895,9.582582544,1.0,5.877724047999999,2
85123A,494,2572,0.440967922,9.899014466,10.0,7.689158912000001,0
85124B,496,40,0.282709676,9.858905582,4.796792814,6.869093147999999,2
