CustomerID,Recency,Frequency,Profit,R_Log,F_Log,P_Log,R_Norm,F_Norm,P_Norm,Score
16698,175,5,48.6771,5.1648,1.6094,3.8852,3.5173,2.6007,5.3426,3.5165
16700,20,384,595.6032,2.9957,5.9506,6.3896,7.2387,6.9183,6.5918,7.1099
16705,12,318,4940.3955,2.4849,5.7621,8.5052,8.1151,6.7308,7.6472,7.7915
16706,424,48,22.0561,6.0497,3.8712,3.0936,1.999,4.8502,4.9477,2.8641
16708,432,26,110.6135,6.0684,3.2581,4.706,1.9669,4.2404,5.752,2.8001
16709,105,45,875.8423,4.654,3.8067,6.7752,4.3937,4.786,6.7842,4.7112
16710,18,493,1941.5065,2.8904,6.2005,7.5712,7.4195,7.1669,7.1813,7.3451
16711,15,19,32.1092,2.7081,2.9444,3.4691,7.7323,3.9285,5.135,6.7118
16712,19,598,775.8102,2.9444,6.3936,6.6539,7.3267,7.3589,6.7237,7.2728
16716,689,1,2.1026,6.5352,0,0.7432,1.166,1,3.7752,1.3937
16717,24,187,3812.2851,3.1781,5.2311,8.246,6.9259,6.2027,7.5179,6.8405
16718,756,38,201.4387,6.628,3.6376,5.3055,1.0068,4.6178,6.0511,2.2334
16719,76,223,3346.5959,4.3307,5.4072,8.1157,4.9483,6.3778,7.4529,5.4846
16720,413,24,74.0338,6.0234,3.1781,4.3045,2.0441,4.1608,5.5517,2.8182
16721,112,72,252.7325,4.7185,4.2767,5.5323,4.283,5.2535,6.1642,4.6652
16722,18,244,1460.388,2.8904,5.4972,7.2865,7.4195,6.4673,7.0392,7.191
16723,478,35,1611.6678,6.1696,3.5553,7.385,1.7933,4.5361,7.0884,2.8714
16725,17,231,2545.1898,2.8332,5.4424,7.842,7.5175,6.4129,7.3163,7.2765
16726,19,117,332.6556,2.9444,4.7622,5.8071,7.3267,5.7363,6.3013,6.9061
16727,22,79,163.3786,3.091,4.3694,5.0961,7.0752,5.3457,5.9466,6.6164
16729,29,677,1730.9621,3.3673,6.5177,7.4564,6.6012,7.4823,7.124,6.8297
16730,90,113,60.2024,4.4998,4.7274,4.0977,4.6582,5.7017,5.4486,4.9459
16732,418,28,119.7073,6.0355,3.3322,4.785,2.0234,4.3141,5.7914,2.8584
16734,439,19,47.7858,6.0845,2.9444,3.8667,1.9393,3.9285,5.3334,2.6766
16735,104,128,423.6889,4.6444,4.852,6.049,4.4101,5.8257,6.4219,4.8944
16739,38,25,52.4961,3.6376,3.2189,3.9607,6.1375,4.2014,5.3803,5.6745
16743,16,268,669.4247,2.7726,5.591,6.5064,7.6216,6.5606,6.6501,7.3122
16744,17,216,4751.1221,2.8332,5.3753,8.4661,7.5175,6.3461,7.6277,7.2943
16745,30,507,1332.9545,3.4012,6.2285,7.1952,6.5431,7.1947,6.9937,6.7184
16746,16,429,1950.6988,2.7726,6.0615,7.5759,7.6216,7.0286,7.1836,7.4592
16748,62,83,819.7272,4.1271,4.4188,6.709,5.2976,5.3949,6.7512,5.4624
16750,94,82,50.1256,4.5433,4.4067,3.9145,4.5836,5.3828,5.3572,4.8208
16751,417,24,3571.2521,6.0331,3.1781,8.1807,2.0276,4.1608,7.4853,3
16752,759,7,842.1792,6.632,1.9459,6.736,1,2.9353,6.7646,1.9635
16754,23,1123,8770.0512,3.1355,7.0238,9.0791,6.9989,7.9856,7.9334,7.2897
16755,70,146,901.6505,4.2485,4.9836,6.8042,5.0894,5.9566,6.7987,5.4337
16756,61,26,137.9606,4.1109,3.2581,4.927,5.3255,4.2404,5.8622,5.1621
16757,238,14,14.6656,5.4723,2.6391,2.6855,2.9897,3.6247,4.7441,3.2922
16758,452,19,75.1897,6.1137,2.9444,4.32,1.8893,3.9285,5.5595,2.6641
16759,394,42,50.7181,5.9764,3.7377,3.9263,2.1249,4.7174,5.3631,2.9672
16762,531,13,73.2493,6.2748,2.5649,4.2939,1.6129,3.551,5.5464,2.3939
16763,585,21,273.7824,6.3716,3.0445,5.6123,1.4467,4.028,6.2041,2.4387
16764,390,579,978.4003,5.9661,6.3613,6.8859,2.1424,7.3268,6.8394,3.649
16766,116,51,1431.0228,4.7536,3.9318,7.2661,4.2228,4.9105,7.0291,4.6409
16767,55,322,714.0437,4.0073,5.7746,6.5709,5.5031,6.7432,6.6823,5.8691
16769,112,61,1027.6603,4.7185,4.1109,6.935,4.283,5.0886,6.8639,4.7022
16770,16,212,340.5905,2.7726,5.3566,5.8307,7.6216,6.3275,6.313,7.2319
16773,444,22,84.3263,6.0958,3.091,4.4347,1.9199,4.0743,5.6167,2.7205
16774,33,58,464.9294,3.4965,4.0604,6.1419,6.3795,5.0384,6.4683,6.1202
16775,25,152,2714.4304,3.2189,5.0239,7.9063,6.8559,5.9966,7.3484,6.7333
16777,99,64,167.7165,4.5951,4.1589,5.1223,4.4947,5.1363,5.9597,4.7695
16779,6,400,68.892,1.7918,5.9915,4.2325,9.3043,6.9589,5.5158,8.4564
16780,105,64,147.1581,4.654,4.1589,4.9915,4.3937,5.1363,5.8944,4.6923
16781,23,17,243.0203,3.1355,2.8332,5.4931,6.9989,3.8178,6.1447,6.2773
16782,17,270,3831.5208,2.8332,5.5984,8.251,7.5175,6.568,7.5204,7.3279
16788,95,198,51.6957,4.5539,5.2883,3.9454,4.5654,6.2596,5.3726,4.985
16789,395,5,16.8154,5.9789,1.6094,2.8223,2.1205,2.6007,4.8124,2.4858
16790,390,90,115.8899,5.9661,4.4998,4.7526,2.1424,5.4754,5.7753,3.1723
16791,54,305,1105.6683,3.989,5.7203,7.0082,5.5346,6.6893,6.9004,5.9021
16793,444,16,19.7769,6.0958,2.7726,2.9845,1.9199,3.7575,4.8933,2.5848
16794,26,222,1016.6967,3.2581,5.4027,6.9243,6.7886,6.3734,6.8586,6.7125
16795,23,122,405.062,3.1355,4.804,6.004,6.9989,5.7779,6.3995,6.6948
16796,476,18,10.6751,6.1654,2.8904,2.3679,1.8005,3.8747,4.5857,2.4939
16800,398,139,256.5069,5.9865,4.9345,5.5472,2.1076,5.9077,6.1716,3.274
16801,16,125,1255.7883,2.7726,4.8283,7.1355,7.6216,5.8021,6.9639,7.1919
16803,452,22,15.2335,6.1137,3.091,2.7235,1.8893,4.0743,4.7631,2.6137
16804,138,54,124.5266,4.9273,3.989,4.8245,3.9248,4.9673,5.8111,4.322
16805,14,186,639.9543,2.6391,5.2257,6.4614,7.8506,6.1974,6.6277,7.3977
16806,24,138,1078.486,3.1781,4.9273,6.9833,6.9259,5.9005,6.888,6.717
16808,120,39,95.301,4.7875,3.6636,4.557,4.1646,4.6437,5.6777,4.4117
16809,66,208,633.7293,4.1897,5.3375,6.4516,5.1903,6.3086,6.6228,5.5572
16810,18,15,762.6796,2.8904,2.7081,6.6368,7.4195,3.6934,6.7152,6.6038
16811,391,28,22.7533,5.9687,3.3322,3.1247,2.138,4.3141,4.9632,2.8558
16812,18,28,5867.4999,2.8904,3.3322,8.6772,7.4195,4.3141,7.733,6.8297
16813,14,508,3102.9456,2.6391,6.2305,8.0401,7.8506,7.1967,7.4152,7.6763
16814,11,1847,15170.8647,2.3979,7.5213,9.6271,8.2644,8.4805,8.2068,8.3019
16816,16,48,183.0163,2.7726,3.8712,5.2096,7.6216,4.8502,6.0032,6.9054
16817,17,126,177.325,2.8332,4.8363,5.178,7.5175,5.81,5.9875,7.023
16818,54,199,621.4766,3.989,5.2933,6.4321,5.5346,6.2646,6.613,5.7884
16823,69,65,222.6721,4.2341,4.1744,5.4057,5.114,5.1517,6.101,5.2203
16825,425,26,58.2926,6.0521,3.2581,4.0655,1.9949,4.2404,5.4325,2.7878
16826,438,20,17.0767,6.0822,2.9957,2.8377,1.9433,3.9795,4.8201,2.6382
16828,480,8,152.3831,6.1738,2.0794,5.0264,1.7862,3.0682,5.9118,2.4551
16829,543,11,2.325,6.2971,2.3979,0.8437,1.5746,3.3849,3.8254,2.1617
16830,425,22,44.203,6.0521,3.091,3.7888,1.9949,4.0743,5.2945,2.7408
16832,42,19,374.101,3.7377,2.9444,5.9245,5.9658,3.9285,6.3598,5.5977
16833,108,44,8.1516,4.6821,3.7842,2.0982,4.3454,4.7637,4.4512,4.4396
16835,11,563,12120.7184,2.3979,6.3333,9.4027,8.2644,7.2989,8.0948,8.0544
16837,59,154,1137.7546,4.0775,5.037,7.0368,5.3827,6.0096,6.9147,5.6613
16839,21,299,2097.2766,3.0445,5.7004,7.6484,7.155,6.6695,7.2198,7.0644
16841,24,131,223.0732,3.1781,4.8752,5.4075,6.9259,5.8487,6.1019,6.6281
16842,145,85,95.1846,4.9767,4.4427,4.5558,3.8399,5.4185,5.6771,4.3394
16843,17,435,1851.9769,2.8332,6.0753,7.524,7.5175,7.0424,7.1577,7.3865
16846,437,9,24.7115,6.0799,2.1972,3.2073,1.9472,3.1853,5.0044,2.5005
16847,430,12,36.1456,6.0638,2.4849,3.5876,1.9749,3.4714,5.1941,2.5961
16850,176,19,61.2072,5.1705,2.9444,4.1143,3.5075,3.9285,5.4568,3.7866
16851,391,19,8.0535,5.9687,2.9444,2.0861,2.138,3.9285,4.4451,2.7268
16852,33,11,270.8156,3.4965,2.3979,5.6014,6.3795,3.3849,6.1987,5.7625
16855,410,19,98.6575,6.0162,2.9444,4.5917,2.0566,3.9285,5.695,2.7948
16856,401,2,1.0173,5.994,0.6931,0.0171,2.0947,1.6894,3.4131,2.1455
16859,103,52,467.063,4.6347,3.9512,6.1465,4.4267,4.9298,6.4706,4.7317
16861,545,3,5.1441,6.3008,1.0986,1.6379,1.5683,2.0926,4.2215,1.9385
16863,24,34,26.3329,3.1781,3.5264,3.2708,6.9259,4.5072,5.0361,6.2532
16866,527,10,7.0734,6.2672,2.3026,1.9563,1.6259,3.2901,4.3804,2.2342
16869,12,173,46.1868,2.4849,5.1533,3.8327,8.1151,6.1253,5.3164,7.4373
16872,54,10,30.665,3.989,2.3026,3.4231,5.5346,3.2901,5.1121,5.0434
16875,191,127,328.3057,5.2523,4.8442,5.7939,3.3672,5.8179,6.2947,4.1501
16877,49,92,66.6005,3.8918,4.5218,4.1987,5.7013,5.4972,5.499,5.6403
16880,21,106,180.6167,3.0445,4.6634,5.1964,7.155,5.6381,5.9966,6.7358
16882,81,29,710.3569,4.3944,3.3673,6.5658,4.8389,4.349,6.6797,4.925
16883,758,17,124.6108,6.6307,2.8332,4.8252,1.0023,3.8178,5.8115,2.0463
16884,424,25,56.0754,6.0497,3.2189,4.0267,1.999,4.2014,5.4132,2.7809
16885,15,50,109.5349,2.7081,3.912,4.6962,7.7323,4.8908,5.7471,6.9655
16889,87,124,501.4879,4.4659,4.8203,6.2176,4.7163,5.7941,6.506,5.1109
16891,388,153,541.6975,5.961,5.0304,6.2947,2.1512,6.0031,6.5445,3.3609
16893,24,81,292.5937,3.1781,4.3944,5.6788,6.9259,5.3706,6.2373,6.546
16895,451,57,104.1642,6.1115,4.0431,4.646,1.8931,5.0211,5.7221,2.9016
16897,160,70,542.7826,5.0752,4.2485,6.2967,3.671,5.2254,6.5455,4.2694
16898,18,221,41.6788,2.8904,5.3982,3.73,7.4195,6.3689,5.2652,6.9939
16899,18,134,116.4607,2.8904,4.8978,4.7576,7.4195,5.8713,5.7777,6.9457
16900,398,71,80.5114,5.9865,4.2627,4.3884,2.1076,5.2395,5.5936,3.0826
16902,503,43,531.6952,6.2206,3.7612,6.2761,1.7059,4.7408,6.5352,2.7958
16903,416,48,29.0146,6.0307,3.8712,3.3678,2.0317,4.8502,5.0845,2.9007
16904,13,831,2103.9159,2.5649,6.7226,7.6516,7.9778,7.6861,7.2213,7.8438
16905,89,142,2033.0223,4.4886,4.9558,7.6173,4.6773,5.9289,7.2042,5.1804
16906,47,107,811.8744,3.8501,4.6728,6.6993,5.7728,5.6475,6.7464,5.8451
16907,23,190,935.0355,3.1355,5.247,6.8406,6.9989,6.2185,6.8168,6.8246
16909,451,19,78.3876,6.1115,2.9444,4.3617,1.8931,3.9285,5.5803,2.6689
16910,391,512,4622.1557,5.9687,6.2383,8.4386,2.138,7.2045,7.6139,3.6989
16912,100,125,591.8058,4.6052,4.8283,6.3832,4.4774,5.8021,6.5886,4.9535
16913,677,8,57.4309,6.5177,2.0794,4.0506,1.1962,3.0682,5.4251,1.9934
16915,24,75,178.0036,3.1781,4.3175,5.1818,6.9259,5.2941,5.9894,6.5059
16916,6,1883,33015.5542,1.7918,7.5406,10.4047,9.3043,8.4997,8.5947,9.0725
16917,663,9,103.4471,6.4968,2.1972,4.6391,1.232,3.1853,5.7186,2.0713
16918,163,116,175.6132,5.0938,4.7536,5.1683,3.6392,5.7278,5.9826,4.2912
16919,18,494,2382.5871,2.8904,6.2025,7.7759,7.4195,7.1689,7.2834,7.3557
16923,16,680,9973.2071,2.7726,6.5221,9.2077,7.6216,7.4867,7.9976,7.6322
16924,408,76,210.9535,6.0113,4.3307,5.3516,2.065,5.3072,6.0741,3.1143
16926,34,1671,42692.2626,3.5264,7.4212,10.6618,6.3283,8.3809,8.7229,6.9783
16927,19,5,5.5052,2.9444,1.6094,1.7057,7.3267,2.6007,4.2554,6.0744
16928,13,555,3655.7437,2.5649,6.319,8.2041,7.9778,7.2847,7.4969,7.7911
16929,390,73,563.3093,5.9661,4.2905,6.3338,2.1424,5.2672,6.564,3.2095
16931,15,731,2363.2571,2.7081,6.5944,7.7678,7.7323,7.5586,7.2793,7.6523
16934,441,58,119.6523,6.089,4.0604,4.7846,1.9315,5.0384,5.7912,2.9389
16936,412,55,154.0581,6.021,4.0073,5.0373,2.0482,4.9856,5.9173,3.0226
16940,12,394,4937.7841,2.4849,5.9764,8.5047,8.1151,6.9439,7.6469,7.8341
16942,21,293,699.7081,3.0445,5.6802,6.5507,7.155,6.6493,6.6722,7.0056
16943,62,56,870.7788,4.1271,4.0254,6.7694,5.2976,5.0035,6.7813,5.3871
16945,15,343,1130.7574,2.7081,5.8377,7.0306,7.7323,6.806,6.9116,7.465
16947,78,41,257.6967,4.3567,3.7136,5.5518,4.9037,4.6934,6.1739,4.9887
16948,120,18,30.4966,4.7875,2.8904,3.4176,4.1646,3.8747,5.1093,4.2011
16949,91,81,805.0238,4.5109,4.3944,6.6909,4.6392,5.3706,6.7421,4.9958
16951,147,83,33.8405,4.9904,4.4188,3.5217,3.8164,5.3949,5.1612,4.2666
16952,496,16,29.2143,6.2066,2.7726,3.3747,1.7299,3.7575,5.0879,2.4712
16954,17,44,342.7381,2.8332,3.7842,5.837,7.5175,4.7637,6.3162,6.8466
16955,205,18,175.4151,5.323,2.8904,5.1672,3.2458,3.8747,5.9821,3.6452
16956,404,16,793.7553,6.0014,2.7726,6.6768,2.0819,3.7575,6.7351,2.8823
16957,122,24,44.4083,4.804,3.1781,3.7934,4.1362,4.1608,5.2968,4.2572
16960,96,139,558.065,4.5643,4.9345,6.3245,4.5474,5.9077,6.5594,5.0207
16961,503,14,5.5576,6.2206,2.6391,1.7152,1.7059,3.6247,4.2601,2.3451
16965,67,51,577.6278,4.2047,3.9318,6.3589,5.1645,4.9105,6.5765,5.2549
16966,81,44,193.9543,4.3944,3.7842,5.2676,4.8389,4.7637,6.0322,4.9432
16968,391,31,288.4823,5.9687,3.434,5.6646,2.138,4.4153,6.2302,3.0027
16976,127,3,3.9889,4.8442,1.0986,1.3835,4.0673,2.0926,4.0947,3.6751
16978,464,39,89.4396,6.1399,3.6636,4.4936,1.8443,4.6437,5.646,2.7844
16979,147,91,43.2567,4.9904,4.5109,3.7672,3.8164,5.4864,5.2837,4.2971
16980,108,18,8.1829,4.6821,2.8904,2.102,4.3454,3.8747,4.4531,4.262
16983,67,110,1246.1935,4.2047,4.7005,7.1278,5.1645,5.675,6.9601,5.4462
16984,475,251,655.2654,6.1633,5.5255,6.485,1.8041,6.4955,6.6394,3.2259
16985,16,166,3052.5811,2.7726,5.112,8.0237,7.6216,6.0842,7.407,7.2926
16987,15,156,1537.0507,2.7081,5.0499,7.3376,7.7323,6.0224,7.0647,7.3236
16990,184,2,121.7483,5.2149,0.6931,4.802,3.4312,1.6894,5.7999,3.3197
16992,397,87,248.258,5.9839,4.4659,5.5145,2.1119,5.4417,6.1553,3.1822
16995,12,2864,45885.6434,2.4849,7.96,10.7339,8.1151,8.9168,8.7589,8.3398
16996,11,36,798.6892,2.3979,3.5835,6.683,8.2644,4.5641,6.7382,7.3717
16997,174,15,246.5339,5.1591,2.7081,5.5075,3.5271,3.6934,6.1518,3.8228
16998,106,4,148.6947,4.6634,1.3863,5.0019,4.3774,2.3788,5.8996,4.1299
17001,16,183,2550.9471,2.7726,5.2095,7.8442,7.6216,6.1812,7.3174,7.3031
17002,64,61,688.8562,4.1589,4.1109,6.535,5.2431,5.0886,6.6644,5.3543
17004,479,24,29.8581,6.1717,3.1781,3.3965,1.7897,4.1608,5.0988,2.5949
17006,391,42,198.8458,5.9687,3.7377,5.2925,2.138,4.7174,6.0446,3.0445
17007,15,53,282.9369,2.7081,3.9703,5.6452,7.7323,4.9487,6.2205,7.0244
17010,403,11,33.8372,5.9989,2.3979,3.5216,2.0861,3.3849,5.1612,2.6534
17011,417,15,1.5413,6.0331,2.7081,0.4326,2.0276,3.6934,3.6203,2.52
17014,395,55,57.7624,5.9789,4.0073,4.0563,2.1205,4.9856,5.4279,3.0243
17015,415,207,260.0653,6.0283,5.3327,5.5609,2.0358,6.3038,6.1785,3.3037
17017,12,2968,11352.5376,2.4849,7.9956,9.3372,8.1151,8.9522,8.0622,8.2773
17018,235,15,81.9605,5.4596,2.7081,4.4062,3.0115,3.6934,5.6025,3.407
17019,105,254,953.8162,4.654,5.5373,6.8605,4.3937,6.5073,6.8267,5.0597
17025,447,4,130.0583,6.1026,1.3863,4.868,1.9084,2.3788,5.8328,2.3949
17027,23,166,2321.505,3.1355,5.112,7.75,6.9989,6.0842,7.2704,6.8431
17029,94,3,1292.7176,4.5433,1.0986,7.1645,4.5836,2.0926,6.9784,4.3249
17030,450,11,1.4663,6.1092,2.3979,0.3827,1.8969,3.3849,3.5955,2.3643
17031,398,22,214.4138,5.9865,3.091,5.3679,2.1076,4.0743,6.0822,2.8984
17033,17,35,76.4022,2.8332,3.5553,4.336,7.5175,4.5361,5.5675,6.7262
17034,403,21,33.5934,5.9989,3.0445,3.5143,2.0861,4.028,5.1576,2.7817
17035,92,56,320.7069,4.5218,4.0254,5.7705,4.6205,5.0035,6.283,4.8633
17038,417,21,1.2465,6.0331,3.0445,0.2203,2.0276,4.028,3.5144,2.5763
17040,524,14,21.319,6.2615,2.6391,3.0596,1.6357,3.6247,4.9307,2.363
17042,92,132,165.2814,4.5218,4.8828,5.1076,4.6205,5.8563,5.9524,5.0008
17044,17,12,26.6315,2.8332,2.4849,3.2821,7.5175,3.4714,5.0417,6.4607
17045,172,22,16.3619,5.1475,3.091,2.795,3.547,4.0743,4.7987,3.7776
17047,46,103,840.06,3.8286,4.6347,6.7335,5.8097,5.6096,6.7634,5.865
17048,190,31,399.0237,5.247,3.434,5.989,3.3762,4.4153,6.392,3.8856
17049,60,289,3190.8929,4.0943,5.6664,8.0681,5.3538,6.6357,7.4291,5.8177
17050,92,242,982.7185,4.5218,5.4889,6.8903,4.6205,6.4591,6.8416,5.2103
17051,581,38,41.22,6.3648,3.6376,3.7189,1.4585,4.6178,5.2596,2.4705
17052,415,71,18.9963,6.0283,4.2627,2.9442,2.0358,5.2395,4.8732,2.9603
17053,517,13,272.3254,6.248,2.5649,5.607,1.6588,3.551,6.2015,2.4915
17054,57,91,879.6991,4.0431,4.5109,6.7796,5.4418,5.4864,6.7864,5.5852
17058,84,74,49.6454,4.4308,4.3041,3.9049,4.7765,5.2807,5.3524,4.935
17059,101,552,1065.3323,4.6151,6.3135,6.971,4.4603,7.2793,6.8819,5.2663
17060,119,9,90.2949,4.7791,2.1972,4.5031,4.179,3.1853,5.6508,4.1274
17061,18,128,1383.2482,2.8904,4.852,7.2322,7.4195,5.8257,7.0121,7.06
17062,16,86,1852.3874,2.7726,4.4543,7.5242,7.6216,5.4302,7.1578,7.1369
17063,22,75,621.1771,3.091,4.3175,6.4316,7.0752,5.2941,6.6128,6.6727
17064,27,82,859.4763,3.2958,4.4067,6.7563,6.7238,5.3828,6.7748,6.4607
17068,16,355,1524.2715,2.7726,5.8721,7.3293,7.6216,6.8402,7.0606,7.4092
17069,9,766,8267.1068,2.1972,6.6412,9.02,8.6087,7.6051,7.904,8.3375
17071,92,112,103.0351,4.5218,4.7185,4.6351,4.6205,5.6929,5.7166,4.9446
17073,404,163,624.3961,6.0014,5.0938,6.4368,2.0819,6.0661,6.6154,3.3321
17075,96,93,287.1381,4.5643,4.5326,5.66,4.5474,5.508,6.2279,4.9076
17076,22,38,114.0248,3.091,3.6376,4.7364,7.0752,4.6178,5.7672,6.4529
17078,423,26,31.2515,6.0474,3.2581,3.4421,2.003,4.2404,5.1215,2.7624
17082,161,100,12564.065,5.0814,4.6052,9.4386,3.6603,5.5802,8.1128,4.4896
17085,12,226,161.7247,2.4849,5.4205,5.0859,8.1151,6.3911,5.9415,7.553
17086,394,87,225.765,5.9764,4.4659,5.4195,2.1249,5.4417,6.1079,3.1866
17088,28,103,1729.5062,3.3322,4.6347,7.4556,6.6614,5.6096,7.1236,6.4973
17090,12,27,90.4797,2.4849,3.2958,4.5051,8.1151,4.2779,5.6518,7.1014
17091,25,211,861.6215,3.2189,5.3519,6.7588,6.8559,6.3228,6.776,6.7413
17092,437,56,75.1077,6.0799,4.0254,4.3189,1.9472,5.0035,5.5589,2.9196
17094,163,26,1275.2223,5.0938,3.2581,7.1509,3.6392,4.2404,6.9716,4.0927
17095,142,89,463.3645,4.9558,4.4886,6.1385,3.8758,5.4643,6.4666,4.4526
17096,112,18,34.9022,4.7185,2.8904,3.5525,4.283,3.8747,5.1766,4.2907
17097,23,170,281.7128,3.1355,5.1358,5.6409,6.9989,6.1079,6.2184,6.7427
17100,405,63,39.4475,6.0039,4.1431,3.675,2.0776,5.1206,5.2377,3.0023
17105,170,117,189.6832,5.1358,4.7622,5.2454,3.567,5.7363,6.0211,4.2463
17107,49,484,8641.5261,3.8918,6.1821,9.0643,5.7013,7.1485,7.9261,6.2132
17109,74,163,551.6353,4.3041,5.0938,6.3129,4.994,6.0661,6.5536,5.3644
17110,22,18,9.3001,3.091,2.8904,2.23,7.0752,3.8747,4.5169,6.1793
17111,434,29,246.6592,6.073,3.3673,5.508,1.959,4.349,6.1521,2.8563
17114,54,124,1035.9099,3.989,4.8203,6.943,5.5346,5.7941,6.8679,5.7198
17115,23,60,535.3858,3.1355,4.0943,6.283,6.9989,5.0721,6.5387,6.5675
17117,675,9,19.4531,6.5147,2.1972,2.968,1.2012,3.1853,4.8851,1.9664
17118,190,19,288.6653,5.247,2.9444,5.6653,3.3762,3.9285,6.2305,3.7721
17119,390,7,19.8913,5.9661,1.9459,2.9903,2.1424,2.9353,4.8962,2.5764
17120,89,29,39.6165,4.4886,3.3673,3.6792,4.6773,4.349,5.2398,4.6679
17122,506,7,13.4631,6.2265,1.9459,2.6,1.6957,2.9353,4.7015,2.2442
17124,572,28,19.2476,6.3491,3.3322,2.9574,1.4853,4.3141,4.8798,2.3905
17125,437,33,9.0715,6.0799,3.4965,2.2051,1.9472,4.4775,4.5045,2.709
17126,20,212,976.7241,2.9957,5.3566,6.8842,7.2387,6.3275,6.8386,7.0165
17128,220,13,79.2038,5.3936,2.5649,4.372,3.1247,3.551,5.5854,3.456
17131,420,69,327.971,6.0403,4.2341,5.7929,2.0153,5.2111,6.2942,3.0823
17133,122,23,746.4533,4.804,3.1355,6.6153,4.1362,4.1185,6.7044,4.3895
17134,108,34,183.8522,4.6821,3.5264,5.2141,4.3454,4.5072,6.0055,4.5438
17135,403,51,4618.276,5.9989,3.9318,8.4378,2.0861,4.9105,7.6135,3.2037
17138,117,43,199.7369,4.7622,3.7612,5.297,4.208,4.7408,6.0468,4.4985
17139,20,475,1958.7897,2.9957,6.1633,7.5801,7.2387,7.1299,7.1857,7.2116
17142,92,26,12950.692,4.5218,3.2581,9.4689,4.6205,4.2404,8.1279,4.8952
17147,53,97,307.4823,3.9703,4.5747,5.7284,5.5667,5.5499,6.262,5.6328
17148,438,9,24.7565,6.0822,2.1972,3.2091,1.9433,3.1853,5.0053,2.4979
17152,122,21,11.3201,4.804,3.0445,2.4266,4.1362,4.028,4.615,4.1625
17154,462,22,294.3507,6.1356,3.091,5.6848,1.8517,4.0743,6.2403,2.7351
17155,46,28,197.8891,3.8286,3.3322,5.2877,5.8097,4.3141,6.0422,5.5338
17157,37,23,420.5429,3.6109,3.1355,6.0415,6.1832,4.1185,6.4182,5.7938
17158,18,103,288.2262,2.8904,4.6347,5.6637,7.4195,5.6096,6.2298,6.9385
17159,14,97,7.5982,2.6391,4.5747,2.0279,7.8506,5.5499,4.4161,7.047
17160,66,261,1768.0677,4.1897,5.5645,7.4776,5.1903,6.5343,7.1346,5.6535
17162,101,124,439.0098,4.6151,4.8203,6.0845,4.4603,5.7941,6.4397,4.925
17163,408,4,1.1952,6.0113,1.3863,0.1783,2.065,2.3788,3.4935,2.2706
17164,62,193,705.523,4.1271,5.2627,6.5589,5.2976,6.2341,6.6763,5.6228
17165,671,10,153.3913,6.5088,2.3026,5.033,1.2114,3.2901,5.9151,2.0975
17166,46,18,248.7639,3.8286,2.8904,5.5165,5.8097,3.8747,6.1563,5.4574
17169,35,74,712.2807,3.5553,4.3041,6.5685,6.2786,5.2807,6.6811,6.1193
17171,676,16,19.8101,6.5162,2.7726,2.9862,1.1987,3.7575,4.8941,2.08
17173,401,62,702.6587,5.994,4.1271,6.5549,2.0947,5.1047,6.6743,3.1547
17174,73,7,28.8938,4.2905,1.9459,3.3636,5.0174,2.9353,5.0824,4.6075
17175,22,61,819.9518,3.091,4.1109,6.7092,7.0752,5.0886,6.7513,6.6455
17179,19,159,927.1779,2.9444,5.0689,6.8321,7.3267,6.0414,6.8126,7.0182
17180,82,162,149.4278,4.4067,5.0876,5.0068,4.8179,6.06,5.9021,5.1747
17181,13,1110,11807.6143,2.5649,7.0121,9.3765,7.9778,7.9741,8.0818,7.9874
17183,394,68,380.0547,5.9764,4.2195,5.9403,2.1249,5.1966,6.3677,3.1635
17186,433,1,0.4848,6.0707,0,-0.724,1.963,1,3.0434,1.8784
17187,105,18,778.8085,4.654,2.8904,6.6578,4.3937,3.8747,6.7256,4.5231
17188,7,109,1794.6875,1.9459,4.6913,7.4926,9.0399,5.6659,7.142,8.1753
17189,17,67,1035.514,2.8332,4.2047,6.9427,7.5175,5.1819,6.8677,6.9854
17190,207,19,1423.4526,5.3327,2.9444,7.2608,3.2292,3.9285,7.0264,3.7488
17191,415,152,154.4964,6.0283,5.0239,5.0402,2.0358,5.9966,5.9187,3.2163
17193,35,39,124.3656,3.5553,3.6636,4.8232,6.2786,4.6437,5.8105,5.9048
17194,18,48,38.4369,2.8904,3.8712,3.649,7.4195,4.8502,5.2248,6.6861
17198,23,110,495.8937,3.1355,4.7005,6.2064,6.9989,5.675,6.5004,6.6843
17201,440,38,15.617,6.0868,3.6376,2.7484,1.9354,4.6178,4.7755,2.7559
17203,422,38,349.1748,6.045,3.6376,5.8556,2.0071,4.6178,6.3255,2.9611
17204,12,108,861.0532,2.4849,4.6821,6.7582,8.1151,5.6567,6.7757,7.4895
17211,11,266,354.4803,2.3979,5.5835,5.8707,8.2644,6.5532,6.333,7.729
17212,139,4,174.7031,4.9345,1.3863,5.1631,3.9124,2.3788,5.98,3.8125
17213,11,177,383.8301,2.3979,5.1761,5.9502,8.2644,6.1481,6.3727,7.652
17214,17,99,173.2212,2.8332,4.5951,5.1546,7.5175,5.5702,5.9758,6.9739
17217,95,17,664.244,4.5539,2.8332,6.4986,4.5654,3.8178,6.6462,4.624
17218,13,244,619.7823,2.5649,5.4972,6.4294,7.9778,6.4673,6.6117,7.5391
